Airport Id|Airport Code|Airport Name|City Name|Country Name
385|ASH|Boire Field|Nashua|
386|ASI|Wideawake Field|Georgetown|
387|ASJ|Amami O Shima|Amami O Shima|Japan
388|ASK|Yamoussoukro|Yamoussoukro|Cote D'Ivoire
389|ASM|Yohannes IV|Asmara|Eritrea
390|ASN|Talladega|Talladega|United States
391|ASO|Asosa|Asosa|Ethiopia
392|ASP|Alice Springs|Alice Springs|Australia
393|ASQ|Austin|Austin|United States
394|ASR|Erkilet Intl. Arpt.|Kayseri|Turkey
395|AST|Astoria|Astoria|United States
396|ASU|Silvio Pettirossi|Asuncion|Paraguay
397|ASV|Amboseli|Amboseli|Kenya
398|ASW|Aswan|Aswan|Egypt
399|ASX|Ashland|Ashland|United States
400|ASY|Ashley|Ashley|United States
401|ATA|Anta|Anta|Peru
402|ATB|Atbara|Atbara|Sudan
403|ATD|Atoifi|Atoifi|Solomon Islands
404|ATE|Antlers|Antlers|United States
405|ATF|Chachoan|Ambato|Ecuador
406|ATG|Attock|Attock|Pakistan
407|ATH|Eleftherios Venizelos|Athens|Greece
408|ATI|Artigas|Artigas|Uruguay
409|ATJ|Antsirabe|Antsirabe|Madagascar
410|ATK|Atqasuk|Atqasuk|United States
411|ATL|Hartsfield-jackson Atlanta Intl.|Atlanta|
412|ATM|Altamira|Altamira|Brazil
413|ATN|Namatanai|Namatanai|Papua New Guinea
414|ATO|Ohio University|Athens|United States
415|ATP|Airstrip|Aitape|Papua New Guinea
416|ATQ|Raja Sansi|Amritsar|India
417|ATR|Mouakchott|Atar|Mauritania
418|ATS|Artesia|Artesia|United States
419|ATT|Atmautluak|Atmautluak|United States
420|ATU|Casco Cove|Attu Island|United States
421|ATV|Ati|Ati|Chad
422|ATW|Outagamie County|Appleton|United States
423|ATX|Atbasar|Atbasar|Kazakhstan
424|ATY|Watertown|Watertown|United States
425|ATZ|Assiut|Assiut|Egypt
426|AUA|Reina Beatrix|Aruba|Aruba
427|AUB|Itauba|Itauba|Brazil
428|AUC|Arauca|Arauca|Colombia
429|AUD|Augustus Downs|Augustus Downs|Australia
430|AUE|Abu Rudeis|Abu Rudeis|Egypt
431|AUF|Auxerre Branches|Auxerre|France
432|AUG|Augusta|Augusta|United States
433|AUH|Abu Dhabi Intl.|Abu Dhabi|United Arab Emirates
434|AUI|Aua Island|Aua Island|Papua New Guinea
435|AUJ|Ambunti|Ambunti|Papua New Guinea
436|AUK|Alakanuk|Alakanuk|United States
437|AUL|Aur Island|Aur Island|Marshall Islands
438|AUM|Austin|Austin|United States
439|AUN|Auburn|Auburn|United States
440|AUO|Auburn-Opelika|Auburn|United States
441|AUP|Agaun|Agaun|Papua New Guinea
442|AUQ|Atuona|Atuona|French Polynesia
443|AUR|Aurillac|Aurillac|France
444|AUS|Austin-bergstrom Intl.|Austin|United States
445|AUT|Atauro|Atauro|Indonesia
446|AUU|Aurukun Mission|Aurukun Mission|Australia
447|AUV|Aumo|Aumo|Papua New Guinea
448|AUW|Municipal|Wausau|United States
449|AUX|Araguaina|Araguaina|Brazil
450|AUY|Aneityum|Aneityum|Vanuatu
451|AUZ|Municipal Arpt.|Aurora|United States
452|AVA|An Shun/Huang Guo Shu|An Shun|China
453|AVB|Aviano|Aviano|Italy
454|AVF|Avoriaz|Avoriaz|France
455|AVG|Auvergne|Auvergne|Australia
456|AVI|Maximo Gomez|Ciego De Avila|Cuba
457|AVK|Arvaikheer|Arvaikheer|Mongolia
458|AVL|Asheville Regional Arpt.|Fletcher|United States
459|AVN|Avignon-Caumont|Avignon|France
460|AVO|Municipal|Avon Park|United States
461|AVP|Wilkes-Barre/Scranton Intl. Arpt.|Wilkes-Barre/Scranton|
462|AVU|Avu Avu|Avu Avu|Solomon Islands
463|AVV|Avalon|Melbourne|Australia
464|AVX|Avalon Bay|Catalina Island|United States
465|AWA|Awassa|Awassa|Ethiopia
466|AWB|Awaba|Awaba|Papua New Guinea
467|AWD|Aniwa|Aniwa|Vanuatu
468|AWE|Alowe|Alowe|Gabon
